Year,Month,State,TAVG
2008,11,Massachusetts,40.328
2008,12,Massachusetts,32.128
2009,1,Massachusetts,20.472
2009,2,Massachusetts,28.876
2009,3,Massachusetts,35.076
2009,4,Massachusetts,48.48
2009,5,Massachusetts,57.252
2009,6,Massachusetts,62.467999999999996
2009,7,Massachusetts,67.952
2009,8,Massachusetts,71.696
2009,9,Massachusetts,60.516
2009,10,Massachusetts,48.712
2009,11,Massachusetts,46.04
2009,12,Massachusetts,29.8
2010,1,Massachusetts,26.56
2010,2,Massachusetts,29.548
2010,3,Massachusetts,41.14
2010,4,Massachusetts,50.372
2010,5,Massachusetts,59.936
2010,6,Massachusetts,67.74
2010,7,Massachusetts,74.212
2010,8,Massachusetts,70.324
2010,9,Massachusetts,65.056
2010,10,Massachusetts,51.66
2010,11,Massachusetts,41.164
2010,12,Massachusetts,28.364
2000,1,Michigan,19.988
2000,2,Michigan,26.419999999999998
2000,3,Michigan,39.384
2000,4,Michigan,42.528
2000,5,Michigan,56.824
2000,6,Michigan,63.336
2000,7,Michigan,66.14
2000,8,Michigan,66.432
2000,9,Michigan,58.388
2000,10,Michigan,51.248
2000,11,Michigan,36.736
2000,12,Michigan,16.776
2001,1,Michigan,23.7
2001,2,Michigan,22.932
2001,3,Michigan,29.86
2001,4,Michigan,46.852
2001,5,Michigan,57.28
2001,6,Michigan,64.816
2001,7,Michigan,68.432
2001,8,Michigan,69.66
2001,9,Michigan,58.292
2001,10,Michigan,49.14
2001,11,Michigan,44.688
2001,12,Michigan,33.452
2002,1,Michigan,28.64
2002,2,Michigan,28.26
2002,3,Michigan,28.712
2002,4,Michigan,44.136
2002,5,Michigan,50.448
2002,6,Michigan,66.596
2002,7,Michigan,72.952
2002,8,Michigan,68.496
2002,9,Michigan,64.124
2002,10,Michigan,45.284
2002,11,Michigan,34.524
2002,12,Michigan,26.284
2003,1,Michigan,17.052
2003,2,Michigan,17.232
2003,3,Michigan,30.968
2003,4,Michigan,41.836
2003,5,Michigan,53.164
2003,6,Michigan,62.5
2003,7,Michigan,68.696
2003,8,Michigan,69.244
2003,9,Michigan,60.244
2003,10,Michigan,47.184
2003,11,Michigan,39.392
2003,12,Michigan,29.44
2004,1,Michigan,15.516
2004,2,Michigan,22.828
2004,3,Michigan,34.92
2004,4,Michigan,44.328
2004,5,Michigan,54.944
2004,6,Michigan,62.644
2004,7,Michigan,67.008
2004,8,Michigan,64.188
2004,9,Michigan,63.952
2004,10,Michigan,49.828
2004,11,Michigan,39.044000000000004
2004,12,Michigan,25.196
2005,1,Michigan,20.28
2005,2,Michigan,25.712
2005,3,Michigan,28.436
2005,4,Michigan,46.744
2005,5,Michigan,52.444
2005,6,Michigan,70.008
2005,7,Michigan,70.964
2005,8,Michigan,70.192
2005,9,Michigan,64.408
2005,10,Michigan,51.3
2005,11,Michigan,38.192
2005,12,Michigan,23.484
2006,1,Michigan,31.316
2006,2,Michigan,23.972
2006,3,Michigan,32.804
2006,4,Michigan,48.048
2006,5,Michigan,57.548
2006,6,Michigan,65.728
2006,7,Michigan,72.096
2006,8,Michigan,68.79599999999999
2006,9,Michigan,58.036
2006,10,Michigan,45.84
2006,11,Michigan,40.08
2006,12,Michigan,32.903999999999996
2007,1,Michigan,24.887999999999998
2007,2,Michigan,15.684
2007,3,Michigan,35.848
2007,4,Michigan,43.176
2007,5,Michigan,59.296
2007,6,Michigan,68.53999999999999
2007,7,Michigan,69.032
2007,8,Michigan,70.332
2007,9,Michigan,62.692
2007,10,Michigan,56.192
2007,11,Michigan,36.212
2007,12,Michigan,24.98
2008,1,Michigan,24.32
2008,2,Michigan,19.144
2008,3,Michigan,28.636
2008,4,Michigan,47.348
2008,5,Michigan,51.732
2008,6,Michigan,66.66
2008,7,Michigan,69.03999999999999
2008,8,Michigan,67.012
2008,9,Michigan,61.54
2008,10,Michigan,47.147999999999996
2008,11,Michigan,36.576
2008,12,Michigan,21.952
2009,1,Michigan,13.164
2009,2,Michigan,23.94
2009,3,Michigan,32.46
2009,4,Michigan,43.864
2009,5,Michigan,54.391999999999996
2009,6,Michigan,63.1
2009,7,Michigan,64.5
2009,8,Michigan,66.384
2009,9,Michigan,61.652
2009,10,Michigan,45.516
2009,11,Michigan,41.6
2009,12,Michigan,24.4
2010,1,Michigan,21.464
2010,2,Michigan,22.944
2010,3,Michigan,37.484
2010,4,Michigan,49.564
2010,5,Michigan,58.924
2010,6,Michigan,66.184
2010,7,Michigan,72.112
2010,8,Michigan,71.292
2010,9,Michigan,59.084
2010,10,Michigan,50.456
2010,11,Michigan,38.068
2010,12,Michigan,23.088
2000,1,Minnesota,10.876
2000,2,Minnesota,22.368
2000,3,Minnesota,36.584
2000,4,Minnesota,42.288
2000,5,Minnesota,57.348
2000,6,Minnesota,62.108
2000,7,Minnesota,69.156
2000,8,Minnesota,68.048
2000,9,Minnesota,56.864
2000,10,Minnesota,48.784
2000,11,Minnesota,28.524
2000,12,Minnesota,2.568
2001,1,Minnesota,15.68
2001,2,Minnesota,6.528
2001,3,Minnesota,23.951999999999998
2001,4,Minnesota,43.368
2001,5,Minnesota,56.844
2001,6,Minnesota,65.348
2001,7,Minnesota,70.58
2001,8,Minnesota,69.556
2001,9,Minnesota,57.692
2001,10,Minnesota,44.256
2001,11,Minnesota,41.096000000000004
2001,12,Minnesota,22.256
2002,1,Minnesota,17.436
2002,2,Minnesota,23.324
2002,3,Minnesota,19.268
2002,4,Minnesota,40.188
2002,5,Minnesota,49.884
2002,6,Minnesota,67.272
2002,7,Minnesota,72.14
2002,8,Minnesota,66.67999999999999
2002,9,Minnesota,60.708
2002,10,Minnesota,37.42
2002,11,Minnesota,28.132
2002,12,Minnesota,21.18
2003,1,Minnesota,9.648
2003,2,Minnesota,9.304
2003,3,Minnesota,25.144
2003,4,Minnesota,43.464
2003,5,Minnesota,54.78
2003,6,Minnesota,63.908
2003,7,Minnesota,68.876
2003,8,Minnesota,70.596
2003,9,Minnesota,57.836
2003,10,Minnesota,46.908
2003,11,Minnesota,26.808
2003,12,Minnesota,20.66
2004,1,Minnesota,4.812
2004,2,Minnesota,16.592
2004,3,Minnesota,30.744
2004,4,Minnesota,43.248
2004,5,Minnesota,50.992
2004,6,Minnesota,60.744
2004,7,Minnesota,66.736
2004,8,Minnesota,61.208
2004,9,Minnesota,62.18
2004,10,Minnesota,46.568
2004,11,Minnesota,34.504
2004,12,Minnesota,17.588
2005,1,Minnesota,6.928
2005,2,Minnesota,19.776
2005,3,Minnesota,26.008
2005,4,Minnesota,47.196
2005,5,Minnesota,52.472
2005,6,Minnesota,67.464
2005,7,Minnesota,70.48
2005,8,Minnesota,66.62
2005,9,Minnesota,61.524
2005,10,Minnesota,47.635999999999996
2005,11,Minnesota,32.852
2005,12,Minnesota,16.628
2006,1,Minnesota,23.776
2006,2,Minnesota,12.491999999999999
2006,3,Minnesota,29.264
2006,4,Minnesota,48.632
2006,5,Minnesota,56.604
2006,6,Minnesota,65.892
2006,7,Minnesota,73.22
2006,8,Minnesota,68.268
2006,9,Minnesota,56.556
2006,10,Minnesota,42.164
2006,11,Minnesota,32.04
2006,12,Minnesota,24.088
2007,1,Minnesota,14.688
2007,2,Minnesota,7.396
2007,3,Minnesota,30.976
2007,4,Minnesota,41.04
2007,5,Minnesota,58.676
2007,6,Minnesota,67.26
2007,7,Minnesota,70.644
2007,8,Minnesota,66.976
2007,9,Minnesota,59.368
2007,10,Minnesota,49.6
2007,11,Minnesota,31.012
2007,12,Minnesota,11.692
2008,1,Minnesota,8.828
2008,2,Minnesota,9.508
2008,3,Minnesota,23.188
2008,4,Minnesota,39.332
2008,5,Minnesota,51.248
2008,6,Minnesota,63.08
2008,7,Minnesota,68.44
2008,8,Minnesota,67.512
2008,9,Minnesota,59.036
2008,10,Minnesota,46.108
2008,11,Minnesota,30.944
2008,12,Minnesota,7.768
2009,1,Minnesota,1.672
2009,2,Minnesota,15.04
2009,3,Minnesota,25.532
2009,4,Minnesota,41.876
2009,5,Minnesota,53.572
2009,6,Minnesota,62.647999999999996
2009,7,Minnesota,64.712
2009,8,Minnesota,64.04
2009,9,Minnesota,62.44
2009,10,Minnesota,40.196
2009,11,Minnesota,38.076
2009,12,Minnesota,12.424
2010,1,Minnesota,9.024
2010,2,Minnesota,12.348
2010,3,Minnesota,35.1
2010,4,Minnesota,49.704
2010,5,Minnesota,56.192
2010,6,Minnesota,64.164
2010,7,Minnesota,70.812
2010,8,Minnesota,70.84
2010,9,Minnesota,55.388
2010,10,Minnesota,49.1
2010,11,Minnesota,31.232
2010,12,Minnesota,12.200000000000001
2000,1,Mississippi,46.596000000000004
2000,2,Mississippi,52.704
2000,3,Mississippi,59.272
2000,4,Mississippi,61.292
2000,5,Mississippi,74.584
