Year,Month,State,TAVG,Population,Consumption
2006,3,Maine,29.256,1323619,3934984.0
2006,4,Maine,42.784,1323619,3891796.0
2006,5,Maine,53.56,1323619,5036545.0
2006,6,Maine,63.836000000000006,1323619,5019963.0
2006,7,Maine,69.596,1323619,6856484.0
2006,8,Maine,62.648,1323619,5810673.0
2006,9,Maine,56.788000000000004,1323619,4903399.0
2006,10,Maine,45.332,1323619,6418004.0
2006,11,Maine,39.492,1323619,5411594.0
2006,12,Maine,28.971999999999998,1323619,4528652.0
2007,1,Maine,18.1,1327040,5606704.0
2007,2,Maine,12.192,1327040,5590388.0
2007,3,Maine,26.608,1327040,4780276.0
2007,4,Maine,37.764,1327040,3948294.0
2007,5,Maine,52.068000000000005,1327040,3856450.0
2007,6,Maine,61.763999999999996,1327040,4274414.0
2007,7,Maine,65.024,1327040,6018213.0
2007,8,Maine,63.9,1327040,6144038.0
2007,9,Maine,57.931999999999995,1327040,3838419.0
2007,10,Maine,50.012,1327040,2999702.0
2007,11,Maine,33.152,1327040,3838141.0
2007,12,Maine,18.956,1327040,5849662.0
2001,1,Maryland,32.02,5374691,25280804.0
2001,2,Maryland,37.888000000000005,5374691,21815842.0
2001,3,Maryland,39.824,5374691,19543090.0
2001,4,Maryland,54.768,5374691,18684425.0
2001,5,Maryland,62.328,5374691,20325089.0
2001,6,Maryland,71.672,5374691,23935402.0
2001,7,Maryland,71.78399999999999,5374691,26215067.0
2001,8,Maryland,75.696,5374691,31881132.0
2001,9,Maryland,65.52,5374691,22914125.0
2001,10,Maryland,56.29600000000001,5374691,21861385.0
2001,11,Maryland,50.824,5374691,19004434.0
2001,12,Maryland,41.908,5374691,16730662.0
2002,1,Maryland,38.74,5440389,18321556.0
2002,2,Maryland,39.576,5440389,15647256.0
2002,3,Maryland,45.152,5440389,20459400.0
2002,4,Maryland,56.403999999999996,5440389,21634626.0
2002,5,Maryland,61.803999999999995,5440389,18642043.0
2002,6,Maryland,72.94800000000001,5440389,25037953.0
2002,7,Maryland,77.22,5440389,31316362.0
2002,8,Maryland,76.548,5440389,31904885.0
2002,9,Maryland,69.312,5440389,24468434.0
2002,10,Maryland,55.688,5440389,18173329.0
2002,11,Maryland,44.152,5440389,20353923.0
2002,12,Maryland,33.588,5440389,25096140.0
2003,1,Maryland,27.912,5496269,31246843.0
2003,2,Maryland,30.471999999999998,5496269,26212566.0
2003,3,Maryland,44.228,5496269,24200705.0
2003,4,Maryland,52.9,5496269,21933934.0
2003,5,Maryland,59.824,5496269,13387935.0
2003,6,Maryland,69.29599999999999,5496269,20490490.0
2003,7,Maryland,74.94800000000001,5496269,27163702.0
2003,8,Maryland,75.572,5496269,28761599.0
2003,9,Maryland,67.128,5496269,21613003.0
2003,10,Maryland,54.224,5496269,17274495.0
2003,11,Maryland,50.42,5496269,20622108.0
2003,12,Maryland,35.98,5496269,24666556.0
2004,1,Maryland,27.724,5546935,28757689.0
2004,2,Maryland,33.788000000000004,5546935,23196012.0
2004,3,Maryland,45.452,5546935,22078075.0
2004,4,Maryland,54.023999999999994,5546935,19874075.0
2004,5,Maryland,69.044,5546935,22565282.0
2004,6,Maryland,70.388,5546935,23783264.0
2004,7,Maryland,74.936,5546935,24103298.0
2004,8,Maryland,73.068,5546935,26491572.0
2004,9,Maryland,68.348,5546935,22032397.0
2004,10,Maryland,55.26,5546935,16453932.0
2004,11,Maryland,48.303999999999995,5546935,15844429.0
2004,12,Maryland,36.86,5546935,22181795.0
2005,1,Maryland,33.316,5592379,25651530.0
2005,2,Maryland,36.028,5592379,20002351.0
2005,3,Maryland,38.832,5592379,20608065.0
2005,4,Maryland,54.056000000000004,5592379,15112351.0
2005,5,Maryland,58.08,5592379,14623934.0
2005,6,Maryland,72.484,5592379,27932767.0
2005,7,Maryland,77.392,5592379,31890396.0
2005,8,Maryland,76.892,5592379,32654349.0
2005,9,Maryland,71.196,5592379,26243760.0
2005,10,Maryland,57.56399999999999,5592379,23859861.0
2005,11,Maryland,48.448,5592379,19163308.0
2005,12,Maryland,32.972,5592379,25419019.0
2006,1,Maryland,40.844,5627367,21913295.0
2006,2,Maryland,36.052,5627367,21124501.0
2006,3,Maryland,43.972,5627367,20686637.0
2006,4,Maryland,56.111999999999995,5627367,15974222.0
2006,5,Maryland,61.656000000000006,5627367,15631892.0
2006,6,Maryland,70.98,5627367,21519392.0
2006,7,Maryland,77.612,5627367,28938769.0
2006,8,Maryland,76.57600000000001,5627367,28373908.0
2006,9,Maryland,64.876,5627367,18249536.0
2006,10,Maryland,54.163999999999994,5627367,19832644.0
2006,11,Maryland,48.468,5627367,16655423.0
2006,12,Maryland,42.263999999999996,5627367,19459394.0
2007,1,Maryland,37.86,5653408,22367316.0
2007,2,Maryland,27.64,5653408,25517215.0
2007,3,Maryland,44.224,5653408,20813268.0
2007,4,Maryland,50.268,5653408,15839741.0
2007,5,Maryland,63.828,5653408,18422393.0
2007,6,Maryland,71.85600000000001,5653408,23104399.0
2007,7,Maryland,74.896,5653408,25149096.0
2007,8,Maryland,76.048,5653408,29764841.0
2007,9,Maryland,69.00399999999999,5653408,21656302.0
2007,10,Maryland,62.44,5653408,19409193.0
2007,11,Maryland,44.996,5653408,18688572.0
2007,12,Maryland,37.404,5653408,22171437.0
2001,1,Massachusetts,26.535999999999998,6397634,25791895.0
2001,2,Massachusetts,29.524,6397634,20846162.0
2001,3,Massachusetts,34.048,6397634,24002973.0
2001,4,Massachusetts,46.716,6397634,15531737.0
2001,5,Massachusetts,58.492,6397634,18222285.0
2001,6,Massachusetts,68.568,6397634,21904120.0
2001,7,Massachusetts,68.492,6397634,22326085.0
2001,8,Massachusetts,72.69200000000002,6397634,27741810.0
2001,9,Massachusetts,63.592,6397634,21061214.0
2001,10,Massachusetts,53.292,6397634,22100359.0
2001,11,Massachusetts,45.56,6397634,21688109.0
2001,12,Massachusetts,37.668,6397634,23250850.0
2002,1,Massachusetts,33.488,6417206,23055311.0
2002,2,Massachusetts,33.588,6417206,19723913.0
2002,3,Massachusetts,38.084,6417206,22457099.0
2002,4,Massachusetts,49.104,6417206,17463052.0
2002,5,Massachusetts,55.552,6417206,20583525.0
2002,6,Massachusetts,64.36399999999999,6417206,21875792.0
2002,7,Massachusetts,71.72,6417206,27458577.0
2002,8,Massachusetts,72.652,6417206,28178955.0
2002,9,Massachusetts,65.548,6417206,26018942.0
2002,10,Massachusetts,49.6,6417206,26621977.0
2002,11,Massachusetts,40.56,6417206,25241030.0
2002,12,Massachusetts,29.944000000000003,6417206,27799264.0
2003,1,Massachusetts,20.991999999999997,6422565,27491410.0
2003,2,Massachusetts,23.8,6422565,26214236.0
2003,3,Massachusetts,35.336,6422565,24821798.0
2003,4,Massachusetts,42.988,6422565,27026266.0
2003,5,Massachusetts,54.316,6422565,21795711.0
2003,6,Massachusetts,64.264,6422565,26473451.0
2003,7,Massachusetts,71.928,6422565,34109171.0
2003,8,Massachusetts,72.428,6422565,34042092.0
2003,9,Massachusetts,63.324,6422565,27308757.0
2003,10,Massachusetts,49.38,6422565,30842762.0
2003,11,Massachusetts,43.34,6422565,27648767.0
2003,12,Massachusetts,32.7,6422565,27367270.0
2004,1,Massachusetts,18.284000000000002,6412281,31815114.0
2004,2,Massachusetts,28.204,6412281,25744882.0
2004,3,Massachusetts,37.104,6412281,29384430.0
2004,4,Massachusetts,47.111999999999995,6412281,28197402.0
2004,5,Massachusetts,58.076,6412281,21500222.0
2004,6,Massachusetts,63.763999999999996,6412281,24891873.0
2004,7,Massachusetts,69.312,6412281,29938161.0
2004,8,Massachusetts,69.508,6412281,28168653.0
2004,9,Massachusetts,63.096000000000004,6412281,23760424.0
2004,10,Massachusetts,50.82,6412281,23447937.0
2004,11,Massachusetts,41.412,6412281,22076091.0
2004,12,Massachusetts,31.444000000000003,6412281,26450015.0
2005,1,Massachusetts,24.256,6403290,28097230.0
2005,2,Massachusetts,29.1,6403290,22585222.0
2005,3,Massachusetts,32.672,6403290,24742832.0
2005,4,Massachusetts,48.11600000000001,6403290,25248422.0
2005,5,Massachusetts,51.428000000000004,6403290,20899414.0
2005,6,Massachusetts,67.896,6403290,27691790.0
2005,7,Massachusetts,71.50399999999999,6403290,32076479.0
2005,8,Massachusetts,72.64399999999999,6403290,33986144.0
2005,9,Massachusetts,65.508,6403290,29527818.0
2005,10,Massachusetts,52.443999999999996,6403290,26355136.0
2005,11,Massachusetts,43.184,6403290,21146949.0
2005,12,Massachusetts,29.404,6403290,27497718.0
2006,1,Massachusetts,33.796,6410084,22141618.0
2006,2,Massachusetts,29.348000000000003,6410084,20794142.0
2006,3,Massachusetts,35.864000000000004,6410084,21041913.0
2006,4,Massachusetts,47.98,6410084,19611413.0
2006,5,Massachusetts,55.952,6410084,22749702.0
2006,6,Massachusetts,66.76,6410084,27595492.0
2006,7,Massachusetts,73.888,6410084,35296203.0
2006,8,Massachusetts,68.928,6410084,30781363.0
2006,9,Massachusetts,61.284,6410084,24679348.0
2006,10,Massachusetts,50.96,6410084,25730074.0
2006,11,Massachusetts,46.44,6410084,21501786.0
2006,12,Massachusetts,38.22,6410084,21172598.0
2007,1,Massachusetts,30.524,6431559,22904085.0
2007,2,Massachusetts,23.372,6431559,23319067.0
2007,3,Massachusetts,34.512,6431559,25634720.0
2007,4,Massachusetts,43.516000000000005,6431559,26690049.0
2007,5,Massachusetts,58.328,6431559,24868758.0
2007,6,Massachusetts,65.44800000000001,6431559,27653800.0
2007,7,Massachusetts,71.00399999999999,6431559,32463811.0
2007,8,Massachusetts,70.252,6431559,33897262.0
2007,9,Massachusetts,63.848,6431559,27194371.0
2007,10,Massachusetts,56.316,6431559,27142314.0
2007,11,Massachusetts,38.96,6431559,24093538.0
2007,12,Massachusetts,28.828000000000003,6431559,24698795.0
2001,1,Michigan,23.7,9991120,67735471.0
2001,2,Michigan,22.932,9991120,57452166.0
2001,3,Michigan,29.86,9991120,61046383.0
2001,4,Michigan,46.852,9991120,54143368.0
2001,5,Michigan,57.28,9991120,59121100.0
2001,6,Michigan,64.816,9991120,66313766.0
2001,7,Michigan,68.432,9991120,77503850.0
2001,8,Michigan,69.66,9991120,82490270.0
2001,9,Michigan,58.292,9991120,66398623.0
2001,10,Michigan,49.14,9991120,66276114.0
2001,11,Michigan,44.688,9991120,63074262.0
2001,12,Michigan,33.452,9991120,63725971.0
2002,1,Michigan,28.64,10015710,65980940.0
2002,2,Michigan,28.26,10015710,57221386.0
2002,3,Michigan,28.712,10015710,59512146.0
2002,4,Michigan,44.136,10015710,57340480.0
2002,5,Michigan,50.448,10015710,58939106.0
2002,6,Michigan,66.596,10015710,71379371.0
2002,7,Michigan,72.952,10015710,85658937.0
2002,8,Michigan,68.49600000000001,10015710,81870485.0
2002,9,Michigan,64.124,10015710,67560494.0
2002,10,Michigan,45.284,10015710,61856969.0
2002,11,Michigan,34.524,10015710,60227853.0
2002,12,Michigan,26.284000000000002,10015710,65695311.0
2003,1,Michigan,17.052,10041152,70043396.0
2003,2,Michigan,17.232,10041152,56568147.0
2003,3,Michigan,30.968000000000004,10041152,61875171.0
2003,4,Michigan,41.836000000000006,10041152,63088294.0
2003,5,Michigan,53.163999999999994,10041152,57110971.0
2003,6,Michigan,62.5,10041152,61507812.0
2003,7,Michigan,68.696,10041152,72352275.0
2003,8,Michigan,69.244,10041152,73614078.0
2003,9,Michigan,60.244,10041152,62785372.0
2003,10,Michigan,47.184,10041152,60327159.0
2003,11,Michigan,39.391999999999996,10041152,62278325.0
2003,12,Michigan,29.44,10041152,64690166.0
2004,1,Michigan,15.515999999999998,10055315,66973169.0
2004,2,Michigan,22.828000000000003,10055315,61203117.0
2004,3,Michigan,34.92,10055315,66411717.0
2004,4,Michigan,44.328,10055315,59280433.0
2004,5,Michigan,54.943999999999996,10055315,60789146.0
2004,6,Michigan,62.644,10055315,64836957.0
2004,7,Michigan,67.008,10055315,70554314.0
2004,8,Michigan,64.188,10055315,71184817.0
2004,9,Michigan,63.952,10055315,68955286.0
2004,10,Michigan,49.828,10055315,67243501.0
2004,11,Michigan,39.044,10055315,69814817.0
2004,12,Michigan,25.195999999999998,10055315,72277438.0
2005,1,Michigan,20.28,10051137,68189859.0
2005,2,Michigan,25.712,10051137,61107051.0
2005,3,Michigan,28.436,10051137,61701190.0
2005,4,Michigan,46.744,10051137,60481081.0
2005,5,Michigan,52.443999999999996,10051137,56574712.0
2005,6,Michigan,70.008,10051137,78643811.0
2005,7,Michigan,70.964,10051137,85377143.0
2005,8,Michigan,70.192,10051137,84452834.0
2005,9,Michigan,64.408,10051137,66844991.0
2005,10,Michigan,51.3,10051137,63244558.0
2005,11,Michigan,38.192,10051137,59479185.0
2005,12,Michigan,23.484,10051137,70236560.0
2006,1,Michigan,31.316,10036081,61106944.0
2006,2,Michigan,23.971999999999998,10036081,60817381.0
2006,3,Michigan,32.804,10036081,61101983.0
2006,4,Michigan,48.048,10036081,57067160.0
2006,5,Michigan,57.548,10036081,65359668.0
2006,6,Michigan,65.72800000000001,10036081,61469979.0
2006,7,Michigan,72.096,10036081,80737107.0
2006,8,Michigan,68.79599999999999,10036081,77197798.0
2006,9,Michigan,58.036,10036081,59386662.0
2006,10,Michigan,45.84,10036081,60335307.0
2006,11,Michigan,40.08,10036081,58716521.0
2006,12,Michigan,32.904,10036081,61848557.0
2007,1,Michigan,24.888,10001284,67438980.0
2007,2,Michigan,15.684000000000001,10001284,65656988.0
2007,3,Michigan,35.848,10001284,57901036.0
2007,4,Michigan,43.176,10001284,59275254.0
2007,5,Michigan,59.29600000000001,10001284,62959786.0
2007,6,Michigan,68.53999999999999,10001284,69088143.0
2007,7,Michigan,69.032,10001284,74235540.0
2007,8,Michigan,70.332,10001284,83941169.0
2007,9,Michigan,62.692,10001284,70139817.0
2007,10,Michigan,56.192,10001284,70963506.0
2007,11,Michigan,36.211999999999996,10001284,63596900.0
2007,12,Michigan,24.98,10001284,65863805.0
2001,1,Minnesota,15.68,4982796,34118839.0
2001,2,Minnesota,6.528,4982796,32012712.0
2001,3,Minnesota,23.952,4982796,29325151.0
2001,4,Minnesota,43.368,4982796,25018824.0
2001,5,Minnesota,56.843999999999994,4982796,24950292.0
2001,6,Minnesota,65.348,4982796,31046992.0
2001,7,Minnesota,70.58,4982796,35320534.0
2001,8,Minnesota,69.556,4982796,37168514.0
2001,9,Minnesota,57.692,4982796,30978775.0
2001,10,Minnesota,44.256,4982796,31405467.0
2001,11,Minnesota,41.096,4982796,32840746.0
2001,12,Minnesota,22.256,4982796,34359125.0
2002,1,Minnesota,17.436,5018935,35174170.0
2002,2,Minnesota,23.324,5018935,33554576.0
2002,3,Minnesota,19.268,5018935,32760055.0
2002,4,Minnesota,40.188,5018935,28886780.0
2002,5,Minnesota,49.88399999999999,5018935,24731181.0
2002,6,Minnesota,67.27199999999999,5018935,33399779.0
2002,7,Minnesota,72.14,5018935,40114654.0
2002,8,Minnesota,66.67999999999999,5018935,36495623.0
2002,9,Minnesota,60.708,5018935,33332493.0
2002,10,Minnesota,37.42,5018935,34220308.0
2002,11,Minnesota,28.131999999999998,5018935,34808960.0
2002,12,Minnesota,21.18,5018935,37794198.0
2003,1,Minnesota,9.648,5053572,36918611.0
2003,2,Minnesota,9.304,5053572,34962939.0
2003,3,Minnesota,25.144000000000002,5053572,31673856.0
2003,4,Minnesota,43.464,5053572,31985188.0
2003,5,Minnesota,54.78,5053572,34959457.0
2003,6,Minnesota,63.908,5053572,34213847.0
2003,7,Minnesota,68.876,5053572,39947764.0
2003,8,Minnesota,70.596,5053572,40976463.0
2003,9,Minnesota,57.836000000000006,5053572,36118660.0
2003,10,Minnesota,46.908,5053572,36356826.0
2003,11,Minnesota,26.808000000000003,5053572,35960525.0
2003,12,Minnesota,20.66,5053572,38113845.0
2004,1,Minnesota,4.812,5087713,40965596.0
2004,2,Minnesota,16.592,5087713,34171624.0
2004,3,Minnesota,30.744,5087713,30584502.0
2004,4,Minnesota,43.248000000000005,5087713,27979112.0
2004,5,Minnesota,50.992,5087713,29504165.0
2004,6,Minnesota,60.744,5087713,33620842.0
2004,7,Minnesota,66.736,5087713,36870884.0
2004,8,Minnesota,61.208,5087713,35448776.0
2004,9,Minnesota,62.18,5087713,36365448.0
2004,10,Minnesota,46.568000000000005,5087713,36669268.0
2004,11,Minnesota,34.504,5087713,33385240.0
2004,12,Minnesota,17.588,5087713,36021389.0
2005,1,Minnesota,6.928,5119598,39328572.0
2005,2,Minnesota,19.776,5119598,32490959.0
2005,3,Minnesota,26.008000000000003,5119598,38263886.0
2005,4,Minnesota,47.196000000000005,5119598,32258519.0
2005,5,Minnesota,52.472,5119598,33626283.0
2005,6,Minnesota,67.464,5119598,38687781.0
2005,7,Minnesota,70.48,5119598,41178858.0
2005,8,Minnesota,66.62,5119598,40403606.0
2005,9,Minnesota,61.523999999999994,5119598,32336033.0
2005,10,Minnesota,47.636,5119598,26839043.0
2005,11,Minnesota,32.852,5119598,29868176.0
2005,12,Minnesota,16.628,5119598,37620658.0
2006,1,Minnesota,23.776,5163555,34433536.0
2006,2,Minnesota,12.492,5163555,34529695.0
2006,3,Minnesota,29.264,5163555,33748736.0
2006,4,Minnesota,48.632,5163555,30635733.0
2006,5,Minnesota,56.604,5163555,32004461.0
2006,6,Minnesota,65.892,5163555,33761181.0
2006,7,Minnesota,73.22,5163555,42612512.0
2006,8,Minnesota,68.268,5163555,36078353.0
2006,9,Minnesota,56.556000000000004,5163555,28903853.0
2006,10,Minnesota,42.163999999999994,5163555,32684521.0
2006,11,Minnesota,32.04,5163555,35057532.0
2006,12,Minnesota,24.088,5163555,35939262.0
2007,1,Minnesota,14.687999999999999,5207203,38118514.0
2007,2,Minnesota,7.396,5207203,36408708.0
2007,3,Minnesota,30.976,5207203,35111944.0
2007,4,Minnesota,41.04,5207203,29890230.0
2007,5,Minnesota,58.676,5207203,30609878.0
2007,6,Minnesota,67.26,5207203,34955106.0
2007,7,Minnesota,70.64399999999999,5207203,39343372.0
2007,8,Minnesota,66.976,5207203,39008435.0
2007,9,Minnesota,59.368,5207203,32075846.0
2007,10,Minnesota,49.6,5207203,28198392.0
2007,11,Minnesota,31.011999999999997,5207203,30350947.0
2007,12,Minnesota,11.692,5207203,38145089.0
2001,1,Mississippi,39.816,2852994,25029654.0
2001,2,Mississippi,51.68,2852994,16862706.0
2001,3,Mississippi,51.952,2852994,24471303.0
2001,4,Mississippi,67.00399999999999,2852994,28596169.0
2001,5,Mississippi,71.98,2852994,28412542.0
2001,6,Mississippi,76.86399999999999,2852994,31641034.0
2001,7,Mississippi,81.032,2852994,41497237.0
2001,8,Mississippi,79.936,2852994,43390027.0
2001,9,Mississippi,73.172,2852994,35713553.0
2001,10,Mississippi,61.636,2852994,37019422.0
2001,11,Mississippi,58.588,2852994,28555180.0
2001,12,Mississippi,50.648,2852994,26767841.0
2002,1,Mississippi,46.408,2858681,18286883.0
2002,2,Mississippi,45.391999999999996,2858681,17617420.0
2002,3,Mississippi,54.251999999999995,2858681,19056800.0
2002,4,Mississippi,66.568,2858681,26270359.0
2002,5,Mississippi,71.092,2858681,27643064.0
2002,6,Mississippi,77.652,2858681,34051308.0
2002,7,Mississippi,81.22399999999999,2858681,39038223.0
2002,8,Mississippi,80.128,2858681,35000470.0
2002,9,Mississippi,77.736,2858681,30887481.0
2002,10,Mississippi,67.0,2858681,23493575.0
2002,11,Mississippi,51.216,2858681,24139423.0
2002,12,Mississippi,46.488,2858681,23388949.0
2003,1,Mississippi,40.004,2868312,25197253.0
2003,2,Mississippi,44.852,2868312,19876775.0
2003,3,Mississippi,56.352,2868312,21649519.0
2003,4,Mississippi,64.08,2868312,23143693.0
2003,5,Mississippi,73.112,2868312,26277683.0
2003,6,Mississippi,76.5,2868312,26846985.0
2003,7,Mississippi,79.792,2868312,29121835.0
2003,8,Mississippi,81.036,2868312,32333968.0
2003,9,Mississippi,74.108,2868312,24772858.0
2003,10,Mississippi,64.656,2868312,23929884.0
2003,11,Mississippi,58.492,2868312,22821879.0
2003,12,Mississippi,44.372,2868312,24491273.0
2004,1,Mississippi,44.672,2889010,25368043.0
2004,2,Mississippi,44.816,2889010,26292228.0
2004,3,Mississippi,59.34,2889010,21759417.0
2004,4,Mississippi,62.168,2889010,22529777.0
2004,5,Mississippi,72.556,2889010,32334346.0
2004,6,Mississippi,77.452,2889010,31021120.0
2004,7,Mississippi,79.76,2889010,35753829.0
2004,8,Mississippi,76.91199999999999,2889010,33269437.0
2004,9,Mississippi,75.07600000000001,2889010,29475934.0
2004,10,Mississippi,70.36,2889010,25853356.0
2004,11,Mississippi,58.424,2889010,17173614.0
2004,12,Mississippi,45.02,2889010,25541638.0
2005,1,Mississippi,48.943999999999996,2905943,25019930.0
2005,2,Mississippi,50.528,2905943,22193103.0
2005,3,Mississippi,52.924,2905943,25603609.0
2005,4,Mississippi,62.364,2905943,22684876.0
2005,5,Mississippi,69.404,2905943,26405954.0
2005,6,Mississippi,77.756,2905943,35408043.0
2005,7,Mississippi,80.944,2905943,40802812.0
2005,8,Mississippi,82.184,2905943,46350580.0
2005,9,Mississippi,78.196,2905943,26663925.0
2005,10,Mississippi,63.983999999999995,2905943,23101963.0
2005,11,Mississippi,56.06,2905943,20352085.0
2005,12,Mississippi,43.044,2905943,25670587.0
2006,1,Mississippi,50.504,2904978,18870570.0
2006,2,Mississippi,44.496,2904978,22843667.0
2006,3,Mississippi,56.196000000000005,2904978,19241277.0
2006,4,Mississippi,68.024,2904978,22305326.0
2006,5,Mississippi,71.572,2904978,25757122.0
2006,6,Mississippi,78.548,2904978,37715989.0
2006,7,Mississippi,82.008,2904978,42078557.0
2006,8,Mississippi,83.436,2904978,45413110.0
2006,9,Mississippi,73.036,2904978,30423595.0
2006,10,Mississippi,63.316,2904978,29416188.0
2006,11,Mississippi,53.48,2904978,25305246.0
2006,12,Mississippi,48.388000000000005,2904978,27505951.0
2007,1,Mississippi,45.472,2928350,28273179.0
2007,2,Mississippi,45.02,2928350,31417383.0
2007,3,Mississippi,60.676,2928350,23379735.0
2007,4,Mississippi,60.611999999999995,2928350,27095670.0
2007,5,Mississippi,72.184,2928350,34049630.0
2007,6,Mississippi,79.0,2928350,36080437.0
2007,7,Mississippi,79.036,2928350,37727844.0
2007,8,Mississippi,84.37200000000001,2928350,52700417.0
2007,9,Mississippi,76.792,2928350,38577304.0
2007,10,Mississippi,66.64,2928350,31044028.0
2007,11,Mississippi,54.78,2928350,17057184.0
2007,12,Mississippi,50.184,2928350,25485029.0
2001,1,Missouri,28.651999999999997,5641142,69738291.0
2001,2,Missouri,33.676,5641142,59658595.0
2001,3,Missouri,39.288000000000004,5641142,55934453.0
2001,4,Missouri,59.98,5641142,54118159.0
2001,5,Missouri,66.236,5641142,56907758.0
2001,6,Missouri,71.872,5641142,63121271.0
2001,7,Missouri,79.188,5641142,75900351.0
2001,8,Missouri,77.56400000000002,5641142,80167976.0
